,price,area,bath,room,parking,year,property_type,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool,ranking
5337,150000,81,2,3,0,2008,1,0,0,0,0,0,0,0,0,4.66
5338,140000,54,1,1,1,1995,1,0,0,0,0,0,0,0,0,5.0
5339,140000,54,1,1,1,1995,1,0,0,0,0,0,0,0,0,5.0
5340,112568,106,3,3,0,2023,1,0,0,0,0,0,0,1,0,1.46
5341,150000,81,2,3,0,2011,1,0,0,0,0,0,0,0,0,4.66
5342,90000,62,2,3,1,2018,1,1,1,0,0,0,0,0,0,4.66
5343,145000,142,3,3,0,2023,1,0,0,0,0,0,0,1,0,1.46
5344,126373,86,3,3,0,2013,1,0,1,0,0,0,0,0,0,4.66
5345,115000,70,2,3,1,2016,1,1,0,0,0,0,0,0,0,4.27
5346,110000,130,2,3,0,2010,1,1,1,1,1,0,0,1,0,1.46
5347,126373,86,3,3,0,2013,1,0,1,0,0,0,0,0,0,4.66
5348,115000,70,2,3,1,2016,1,1,0,0,0,0,0,0,0,4.27
5349,160000,118,2,3,0,2013,1,1,0,0,0,0,0,0,0,4.76
5350,82000,95,3,3,0,2016,1,1,0,0,0,0,0,0,0,1.46
5351,138500,100,3,3,0,2023,1,0,1,0,1,0,0,0,0,4.76
5352,105000,82,2,3,1,2023,1,1,0,0,0,0,0,1,0,2.8
5353,208000,130,3,3,1,2011,1,1,0,0,0,0,0,0,0,4.59
5354,35000,33,2,2,0,2023,1,1,1,0,1,0,0,0,0,1.9
5355,188000,86,3,3,1,2018,1,0,0,0,0,1,1,1,0,5.0
5356,119900,41,2,3,0,2020,1,0,0,0,0,0,0,0,0,4.11
5357,69000,98,2,3,0,2021,1,0,1,1,0,0,0,0,0,3.21
5358,108000,70,2,2,1,2015,1,1,1,1,1,1,0,0,0,5.0
5359,180000,95,2,3,0,2012,1,0,0,0,0,0,0,1,1,4.66
5360,76000,61,2,3,0,2009,1,1,1,1,1,1,0,1,0,3.21
5361,134900,72,1,2,1,2013,1,1,0,0,0,0,0,1,0,4.76
5362,73424,39,2,3,0,2023,1,0,0,0,0,0,1,0,0,4.49
5363,249990,90,3,3,1,2023,1,1,1,0,0,1,0,0,0,4.59
5364,56000,89,2,3,0,2023,1,0,1,0,0,0,0,0,0,1.9
5365,85000,97,2,4,1,2011,1,1,1,0,1,0,0,0,0,3.27
5366,102777,92,3,3,0,2023,1,1,1,0,0,0,0,0,0,1.46
5367,60000,107,2,3,1,2023,1,0,1,0,0,0,0,0,0,1.9
5368,120000,67,2,2,1,2023,1,1,0,0,0,0,0,1,0,4.27
5369,125000,94,2,2,0,2006,1,1,0,0,0,0,0,0,0,4.27
5370,240000,135,2,3,0,2014,1,0,0,0,0,0,0,0,0,4.59
5371,148000,60,2,3,1,2023,1,1,0,0,0,0,0,0,0,5.0
5372,137000,77,2,3,1,2015,1,0,0,0,0,1,1,0,0,5.0
5373,248664,123,2,3,1,2023,1,1,0,0,1,0,0,1,0,4.59
5374,240000,161,1,3,1,1984,1,0,0,0,0,0,0,0,0,4.59
5375,120000,81,2,2,0,2023,1,1,0,0,0,0,0,1,0,4.66
5376,49865,106,2,2,1,2016,1,1,1,0,0,0,0,0,0,1.9
5377,92500,53,2,2,0,2023,1,0,0,0,0,1,1,1,0,4.4
5378,169000,69,2,3,1,2022,1,0,0,0,0,0,1,1,0,4.49
5379,220000,119,2,3,0,2023,1,1,0,0,1,0,0,0,0,4.59
5380,75000,50,2,2,0,1985,1,1,1,0,0,0,0,0,0,5.0
5381,50000,56,1,2,0,2013,1,0,0,0,0,0,0,0,0,1.46
5382,85000,64,2,2,0,2013,1,1,1,0,0,0,1,0,0,4.66
5383,220000,94,2,3,0,2015,1,0,0,0,0,0,0,0,0,4.66
5384,179000,102,2,2,1,2023,1,1,0,0,0,0,0,0,0,4.59
5385,118800,88,2,3,0,2023,1,1,1,0,0,1,0,1,1,4.59
5386,205748,117,2,3,1,2023,1,1,1,0,1,0,0,0,0,4.59
5387,102777,57,2,2,0,2023,1,0,0,0,0,1,1,1,0,4.4
5388,179908,67,2,2,0,2023,1,1,0,0,0,0,0,0,0,5.0
5389,80000,118,2,3,0,2019,1,1,0,0,0,0,0,0,0,2.36
5390,122000,85,2,3,1,2004,1,0,1,0,0,0,0,0,0,4.76
5391,122000,85,2,3,1,2004,1,0,1,0,0,0,0,0,0,4.76
5392,158875,73,2,2,1,2023,1,0,1,0,0,0,0,0,0,5.0
5393,89900,69,2,3,0,2014,1,1,0,0,1,1,0,0,0,4.4
5394,220000,120,3,3,1,2023,1,1,1,0,0,0,0,1,0,4.59
5395,130277,74,2,3,0,2023,1,0,0,0,0,1,1,1,0,4.4
5396,200000,75,2,2,1,2023,1,1,0,0,0,0,0,0,0,5.0
5397,193000,78,2,2,1,2023,1,1,0,0,0,1,1,1,0,5.0
5398,69000,76,2,2,0,2019,1,1,1,0,0,0,0,0,0,3.22
5399,63000,60,2,3,0,2014,1,0,0,0,0,1,0,0,0,2.8
5400,160000,90,2,3,0,2020,1,1,0,0,1,0,0,0,0,4.59
5401,75000,72,2,3,0,2023,1,1,1,0,1,0,0,0,0,1.51
5402,80000,118,2,3,0,2023,1,1,0,0,0,0,0,0,0,2.36
5403,70000,70,2,3,0,2018,1,1,1,0,0,0,0,0,0,2.8
5404,50811,48,1,2,0,2013,1,0,0,0,0,0,0,0,0,3.13
5405,51000,89,2,3,0,2023,1,0,1,0,0,0,0,0,0,1.9
5406,145000,77,2,3,0,2020,1,1,1,0,1,0,0,0,0,4.4
5407,123880,98,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5408,135000,70,2,2,1,2020,1,1,0,0,0,1,0,1,1,5.0
5409,193743,98,2,2,1,2023,1,1,0,0,0,0,0,0,0,4.59
5410,89997,40,2,3,0,2023,1,0,0,0,0,1,1,1,0,4.59
5411,170000,94,3,3,0,2021,1,1,0,0,0,0,0,0,0,4.27
5412,42000,70,2,3,0,2023,1,0,0,0,0,0,0,0,0,2.36
5413,54000,90,3,3,0,2023,1,0,1,0,0,0,0,0,0,1.9
5414,66666,73,2,2,1,2013,1,1,0,0,0,0,0,0,0,3.22
5415,62100,46,1,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5416,228000,61,1,2,0,2009,1,0,0,0,0,0,0,0,0,3.13
5417,128000,82,2,2,0,2021,1,1,0,0,0,0,0,0,0,5.0
5418,127000,71,2,2,0,2023,1,1,1,1,0,1,1,0,0,5.0
5419,163799,88,2,2,0,2023,1,1,1,1,0,1,1,1,0,5.0
5420,160000,108,2,2,1,2016,1,1,1,0,1,0,0,0,0,4.4
5421,134820,57,2,2,0,2023,1,0,0,0,0,1,0,1,0,4.27
5422,97500,72,1,2,0,1997,1,1,1,0,1,0,0,0,0,4.59
5423,125000,117,2,3,1,2005,1,1,1,0,1,0,0,0,0,4.4
5424,160000,110,2,3,0,2023,1,0,0,0,0,0,0,0,0,4.49
5425,130000,40,2,3,1,2019,1,0,0,0,0,0,0,0,0,4.11
5426,127000,57,2,2,1,2023,1,0,0,0,0,1,1,1,0,5.0
5427,115000,60,2,3,0,2006,1,1,1,0,1,1,0,1,0,4.27
5428,130000,67,2,3,1,2007,1,1,1,0,1,1,0,1,0,4.4
5429,229000,150,3,4,1,2018,1,1,1,1,1,0,0,1,0,4.49
5430,155000,150,2,4,0,1983,1,0,0,0,0,0,0,0,0,2.8
5431,136756,65,2,2,1,2023,1,1,1,0,0,0,0,1,0,4.95
5432,102568,65,2,2,1,2010,1,0,0,1,0,0,0,1,0,4.49
5433,230000,154,3,3,1,2015,1,0,0,0,0,0,0,1,0,4.66
5434,135000,105,3,3,1,2022,1,0,0,0,0,0,0,0,0,4.76
5435,95513,67,2,3,0,2023,1,0,0,0,0,1,1,1,1,3.21
5436,210000,116,3,3,1,2013,1,0,0,0,0,0,0,0,0,5.0
5437,124000,53,2,2,0,2023,1,0,0,0,0,1,1,1,1,5.0
5438,115000,90,1,2,1,2019,1,0,1,0,0,0,0,0,0,4.66
5439,145000,266,2,4,0,1997,1,1,1,1,1,0,0,1,0,3.13
5440,149000,85,2,3,0,2021,1,1,1,0,0,0,0,0,0,4.4
5441,75000,62,1,2,0,1993,1,0,1,0,0,1,0,1,0,3.22
5442,210000,131,3,4,1,2018,1,1,0,0,0,0,0,0,0,4.95
5443,137000,77,2,3,1,2015,1,0,0,0,0,0,0,0,0,5.0
5444,200000,100,2,3,1,2010,1,1,1,0,0,1,0,0,0,5.0
5445,199000,101,2,2,1,2020,1,0,0,0,0,1,0,1,1,4.66
5446,111000,148,4,4,1,2015,1,0,1,0,0,0,0,0,0,3.22
5447,119000,70,2,2,0,2023,1,0,0,0,0,0,1,0,0,4.59
5448,210000,183,3,4,1,2019,1,0,0,0,0,0,0,0,0,4.49
5449,148767,66,2,2,0,2023,1,0,0,0,0,1,1,1,1,5.0
5450,195000,92,2,3,0,2018,1,0,0,0,0,0,1,1,1,4.95
5451,95274,75,2,3,0,2022,1,1,1,0,0,0,0,0,0,3.22
5452,38000,43,1,1,0,2013,1,1,1,1,0,0,0,0,0,1.51
5453,74900,53,1,1,0,2003,1,1,0,0,1,0,0,0,0,4.95
5454,140000,90,2,3,1,1998,1,1,0,0,0,0,0,0,0,4.76
5455,140000,90,2,3,1,1998,1,1,0,0,0,0,0,0,0,4.76
5456,60000,56,2,2,0,2016,1,0,1,0,0,0,0,0,0,3.22
5457,140000,90,2,3,1,1998,1,1,0,0,0,0,0,0,0,4.76
5458,201500,100,2,2,0,2022,1,0,0,0,1,0,0,0,0,4.59
5459,120000,87,3,3,0,2015,1,0,0,0,0,0,0,0,0,4.27
5460,201500,100,2,2,0,2022,1,0,0,0,1,0,0,0,0,4.59
5461,68186,34,1,1,0,2014,1,0,0,1,0,0,0,0,0,4.49
5462,130000,96,2,4,1,2008,1,1,1,0,0,0,1,0,0,5.0
5463,98000,63,2,2,0,2017,1,1,1,0,0,0,0,0,0,5.0
5464,120000,87,3,3,0,2015,1,0,0,0,0,0,0,0,0,4.27
5465,120000,87,3,3,0,2015,1,0,0,0,0,0,0,0,0,4.27
5466,99000,66,2,3,0,2021,1,1,1,1,1,0,0,1,0,4.49
5467,72000,47,1,1,0,2009,1,1,1,0,1,0,1,0,0,4.4
5468,169000,142,3,4,1,1994,1,1,1,1,1,0,0,0,0,4.59
5469,165000,140,2,3,1,2018,1,1,1,1,0,1,0,1,0,4.4
5470,90000,62,2,3,0,2018,1,1,1,0,0,1,0,1,0,4.66
5471,73000,160,2,2,0,2013,1,0,1,0,0,0,0,0,0,1.46
5472,98000,73,2,3,0,2010,1,1,1,0,0,0,0,0,0,4.11
5473,155000,84,2,2,0,2016,1,1,1,0,0,0,0,0,0,5.0
5474,109887,67,2,3,0,2023,1,0,0,0,0,1,0,1,0,3.21
5475,198000,120,3,3,0,2010,1,0,0,0,0,0,1,1,0,4.59
5476,128595,70,2,3,0,2012,1,0,0,1,0,0,0,1,0,4.49
5477,90000,73,2,3,0,2003,1,1,1,1,0,1,0,1,0,4.59
5478,136715,82,2,2,0,2023,1,1,1,1,1,0,0,1,0,4.49
5479,117300,69,2,2,0,2022,1,1,1,1,1,0,0,0,0,4.49
5480,75000,115,2,3,0,1999,1,0,1,0,0,0,0,0,0,2.8
5481,53000,60,2,2,0,2018,1,1,1,0,0,0,0,0,0,3.13
5482,108039,66,2,2,0,2023,1,0,0,0,0,1,0,1,0,3.21
5483,135000,78,2,3,1,2018,1,1,1,1,1,0,0,0,1,4.4
5484,175000,96,2,3,1,1999,1,1,0,0,0,0,1,0,0,5.0
5485,89900,67,2,3,0,2008,1,1,0,0,1,0,0,0,0,4.59
5486,187000,86,2,3,1,2023,1,1,0,0,0,0,0,0,0,5.0
5487,148000,108,2,2,1,2016,1,1,1,0,1,0,0,0,0,4.4
5488,187000,86,2,3,1,2023,1,1,0,0,0,0,0,0,0,5.0
5489,187000,86,2,3,1,2023,1,1,0,0,0,0,0,0,0,5.0
5490,187000,86,2,3,1,2023,1,1,0,0,0,0,0,0,0,5.0
5491,235000,132,4,4,1,2018,1,1,0,0,1,0,0,0,0,4.95
5492,235000,132,4,4,1,2018,1,1,0,0,1,0,0,0,0,4.95
5493,235000,132,4,4,1,2018,1,1,0,0,1,0,0,0,0,4.95
5494,235000,132,4,4,1,2018,1,1,0,0,1,0,0,0,0,4.95
5495,230000,133,3,3,1,2019,1,1,1,1,0,0,1,0,0,4.59
5496,183000,101,3,4,1,2012,1,1,1,0,0,0,0,0,0,4.59
5497,183000,101,3,4,1,2012,1,1,1,0,0,0,0,0,0,4.59
5498,100000,87,2,3,0,2016,1,1,1,0,0,0,0,0,0,2.71
5499,183000,101,3,4,1,2012,1,1,1,0,0,0,0,0,0,4.59
5500,65000,59,2,3,0,2016,1,1,1,1,1,1,1,1,0,3.21
5501,76000,78,2,3,1,2014,1,1,1,0,0,0,0,0,0,3.22
5502,219846,78,2,2,0,2023,1,0,0,0,0,0,1,0,1,5.0
5503,49000,52,1,2,0,2018,1,1,1,0,0,0,0,0,0,3.22
5504,108500,70,2,3,0,2023,1,1,1,1,1,1,1,1,0,4.59
5505,176000,118,2,3,1,2018,1,1,1,1,0,1,1,0,0,4.59
5506,48000,51,2,2,0,2022,1,1,1,0,0,0,0,0,0,3.22
5507,200000,140,2,3,1,2009,1,1,1,0,1,1,1,0,0,5.0
5508,180000,101,3,4,1,2012,1,1,1,0,0,0,0,0,0,4.59
5509,242872,90,2,3,0,2023,1,0,0,0,0,0,1,0,1,5.0
5510,48000,51,2,2,0,2022,1,1,1,0,0,0,0,0,0,3.22
5511,48000,51,2,2,0,2022,1,1,1,0,0,0,0,0,0,3.22
5512,48000,51,2,2,0,2023,1,1,1,0,0,0,0,0,0,3.22
5513,195000,60,2,2,1,2022,1,0,0,0,0,0,0,0,0,5.0
5514,183000,101,3,4,1,2012,1,1,1,0,0,0,0,0,0,4.59
5515,107838,45,1,1,0,2010,1,0,0,0,0,0,0,0,0,5.0
5516,195000,60,2,2,1,2022,1,0,0,0,0,0,0,0,0,5.0
5517,69125,40,2,3,0,2023,1,1,1,1,0,1,1,0,0,4.49
5518,230000,207,2,4,0,2013,1,0,1,0,0,0,0,0,0,4.95
5519,160000,205,3,4,1,2020,1,1,1,0,0,0,0,0,0,3.13
5520,187000,126,2,3,1,2023,1,0,0,0,0,1,1,1,0,4.59
5521,160000,133,2,3,0,2014,1,1,0,0,0,0,0,0,0,3.22
5522,120000,95,2,3,0,2010,1,0,0,0,0,0,0,0,0,3.22
5523,130000,69,2,2,0,2015,1,1,0,0,0,0,0,1,0,4.4
5524,198190,75,2,2,0,2023,1,0,0,0,0,0,1,0,1,5.0
5525,38978,46,1,2,0,2013,1,0,0,0,0,0,0,0,0,1.46
5526,106000,93,2,3,0,1983,1,1,1,0,0,0,0,1,0,4.11
5527,80500,80,1,3,0,2022,1,0,1,0,0,0,0,0,0,1.51
5528,160000,112,2,3,0,2011,1,0,0,0,0,0,1,0,0,4.59
5529,150000,105,3,3,0,2005,1,1,1,0,0,0,0,0,0,4.76
5530,240000,100,2,2,1,2014,1,1,1,0,0,1,1,0,0,5.0
5531,150000,105,3,3,0,2005,1,1,1,0,0,0,0,0,0,4.76
5532,150000,105,3,3,0,2005,1,1,1,0,0,0,0,0,0,4.76
5533,151000,104,2,3,1,2021,1,0,0,0,0,0,0,0,0,3.22
5534,150000,105,3,3,0,2005,1,1,1,0,0,0,0,0,0,4.76
5535,146436,80,2,2,0,2023,1,0,0,0,0,0,1,0,0,4.49
5536,48000,49,2,3,0,2018,1,0,0,0,0,0,0,1,0,2.36
5537,225000,135,3,3,0,1983,1,1,1,1,0,1,0,1,0,4.11
5538,64560,74,2,3,1,2014,1,0,0,0,0,0,0,0,0,3.22
5539,68000,70,2,3,0,2017,1,1,0,0,0,0,0,0,0,2.36
5540,182445,132,2,3,0,1999,1,1,0,0,0,0,0,0,0,4.59
5541,151000,104,1,3,1,2021,1,0,0,0,0,0,0,0,0,3.22
5542,195000,114,3,3,1,2010,1,1,1,1,1,0,0,0,0,4.95
5543,99990,84,2,3,0,2016,1,1,0,0,0,0,0,1,0,4.4
5544,160000,112,2,3,0,2011,1,0,0,0,0,0,1,0,0,4.59
5545,82000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,3.27
5546,82000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,3.27
5547,90000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,2.8
5548,90000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,3.27
5549,82000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,2.8
5550,90000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,3.27
5551,115000,75,2,3,0,2007,1,1,1,1,0,1,1,0,0,5.0
5552,124718,66,2,2,0,2023,1,0,0,0,0,0,1,0,0,4.49
5553,82000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,3.27
5554,150000,68,2,2,0,2023,1,1,1,0,1,0,0,1,0,3.21
5555,210810,93,2,3,1,2023,1,1,0,0,0,1,1,1,0,5.0
5556,160000,95,3,3,1,2016,1,1,0,0,0,0,0,0,0,4.4
5557,185000,174,2,3,1,2020,1,0,0,0,0,0,0,0,0,4.76
5558,145000,98,2,3,0,1959,1,0,0,0,1,0,0,0,0,4.11
5559,112050,83,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5560,112050,83,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5561,74300,97,2,3,1,2013,1,1,1,1,1,0,0,0,0,2.71
5562,62100,46,1,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5563,80500,80,1,3,0,2022,1,0,1,0,0,0,0,0,0,1.51
5564,80500,80,1,3,0,2022,1,0,1,0,0,0,0,0,0,1.51
5565,52000,89,2,3,0,2018,1,0,1,0,0,0,0,0,0,1.9
5566,139900,80,2,3,0,2015,1,0,0,0,0,1,1,1,1,4.66
5567,118279,76,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.66
5568,84500,98,1,2,0,2022,1,0,1,0,0,0,0,0,0,1.51
5569,85000,89,2,3,0,2003,1,0,0,0,0,0,0,0,0,3.22
5570,98000,72,2,2,1,2018,1,1,1,1,1,0,0,0,0,1.51
5571,110000,82,2,3,1,2013,1,1,0,0,0,0,0,0,0,4.59
5572,210000,176,3,3,1,2018,1,1,1,1,1,0,0,1,0,1.51
5573,125000,77,2,4,0,2011,1,0,0,0,0,0,0,1,0,4.66
5574,103000,76,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.66
5575,90000,90,2,3,0,2022,1,1,0,0,0,0,0,1,0,3.27
5576,84205,67,2,2,1,2022,1,0,0,1,0,1,1,1,0,3.21
5577,103000,76,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.66
5578,103000,76,2,2,0,2019,1,1,1,0,0,1,0,0,0,4.66
5579,117450,87,2,2,0,2023,1,1,1,0,0,1,0,1,1,4.59
5580,112050,83,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5581,75000,113,1,3,0,2022,1,1,1,0,1,0,0,0,0,1.51
5582,75000,113,1,3,0,2022,1,1,1,0,1,0,0,0,0,1.51
5583,75000,113,1,3,0,2022,1,1,1,0,1,0,0,0,0,1.51
5584,165000,102,2,3,0,2008,1,1,0,0,0,0,0,0,0,4.59
5585,143500,125,2,3,0,2013,1,1,0,0,0,0,0,0,0,4.4
5586,48000,85,2,3,0,2020,1,0,1,0,0,0,0,0,0,1.9
5587,103000,76,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.66
5588,70000,52,1,2,0,2018,1,0,0,0,1,0,0,0,0,3.13
5589,109350,81,2,2,0,2023,1,1,1,0,0,1,0,1,1,4.59
5590,80500,80,1,3,0,2022,1,0,1,0,0,0,0,0,0,1.51
5591,116000,75,2,3,1,1996,1,1,1,0,0,0,0,0,0,4.59
5592,110000,146,2,3,1,1993,1,1,1,1,1,1,0,0,0,3.13
5593,74500,120,3,3,0,2023,1,1,1,0,0,0,0,0,0,1.46
5594,118279,76,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.66
5595,240000,120,2,2,1,2018,1,0,0,0,0,1,0,0,0,5.0
5596,115000,75,2,3,0,2013,1,0,0,0,0,0,0,0,0,2.71
5597,80000,192,2,4,0,2007,1,1,1,1,0,0,0,0,0,2.8
5598,75000,113,1,3,0,2022,1,1,1,0,1,0,0,0,0,1.51
5599,146693,86,2,3,0,2023,1,1,1,1,0,1,1,1,1,4.4
5600,143535,81,2,3,0,2023,1,1,1,1,0,1,1,1,1,4.4
5601,152295,92,2,3,0,2023,1,1,1,1,0,1,1,1,1,4.4
5602,130000,120,2,3,0,2016,1,1,1,0,0,0,0,0,0,2.71
5603,135000,116,1,3,0,1959,1,1,1,1,1,0,0,0,0,4.27
5604,225000,112,2,3,1,1997,1,0,1,1,1,0,0,0,0,4.66
5605,166324,137,2,4,0,2008,1,0,0,0,0,0,0,0,0,3.22
5606,82830,49,2,3,0,2023,1,1,1,1,0,1,1,1,1,4.4
5607,44077,52,2,3,0,2016,1,0,0,0,0,0,0,0,0,2.36
5608,70000,100,2,3,1,1998,1,0,1,0,0,0,0,0,0,3.21
5609,155000,72,1,2,0,1981,1,1,1,0,0,0,0,0,0,4.95
5610,103000,76,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.66
5611,65000,61,2,2,1,2001,1,1,0,0,0,0,0,0,0,2.71
5612,112050,83,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5613,74000,120,3,3,0,2023,1,1,1,0,0,0,0,0,0,1.46
5614,180000,240,3,4,0,1995,1,1,1,1,0,1,0,1,0,4.49
5615,135000,64,1,1,0,2013,1,1,1,0,1,1,0,1,1,5.0
5616,69000,97,1,4,1,1973,1,1,1,0,1,0,0,1,0,3.21
5617,62100,46,1,3,0,2023,1,1,1,0,0,0,0,0,0,4.59
5618,190000,76,2,2,1,2018,1,1,0,0,0,0,0,0,0,4.11
5619,118279,76,2,3,0,2023,1,1,1,0,0,0,0,0,0,4.66
5620,137000,70,2,2,1,2023,1,1,1,0,1,0,0,0,0,4.49
5621,102575,79,2,3,1,2023,1,0,0,0,0,1,0,1,0,1.51
5622,73000,83,2,2,0,2018,1,1,1,0,0,0,0,0,0,3.22
5623,82300,80,2,3,0,2023,1,0,0,0,0,0,0,0,0,3.22
5624,135000,88,2,3,1,2006,1,1,1,1,0,1,0,0,0,4.49
5625,130000,90,2,3,0,2010,1,0,0,0,0,0,0,0,0,4.4
5626,42000,38,1,1,0,2008,1,1,1,1,1,0,0,0,0,3.22
5627,155000,88,3,3,0,2023,1,1,1,1,0,1,1,0,0,4.49
5628,180000,110,2,4,0,2023,1,1,1,1,0,1,1,0,0,4.49
5629,115000,102,2,2,0,2008,1,1,0,0,0,0,0,0,0,4.59
5630,190000,163,2,3,1,2010,1,0,0,0,0,1,1,0,0,4.59
5631,135000,104,2,3,0,2010,1,1,1,0,0,0,0,0,0,5.0
5632,132000,81,2,3,1,2003,1,0,1,0,0,0,0,0,0,4.59
5633,175000,105,2,3,0,2023,1,1,1,1,0,1,1,1,0,4.49
5634,210000,184,2,4,0,2003,1,1,1,0,0,0,0,0,0,1.46
5635,225000,60,2,2,1,2023,1,0,0,0,0,0,0,1,0,5.0
5636,96840,80,2,2,1,2023,1,0,0,0,0,1,0,1,0,1.51
5637,53000,49,1,1,0,2008,1,1,0,1,1,0,0,0,0,3.22
5638,114450,65,2,2,0,2023,1,1,1,1,0,1,1,1,0,4.49
5639,169000,80,2,2,1,2019,1,0,0,0,0,0,0,0,0,5.0
5640,160000,108,2,2,1,2016,1,1,1,0,1,0,0,0,0,4.4
5641,159000,94,2,3,0,2000,1,0,0,0,0,0,0,0,0,4.95
5642,98000,88,2,2,0,2003,1,1,0,0,0,0,0,0,0,4.4
5643,62000,80,2,3,0,2021,1,1,0,0,0,0,0,0,0,1.46
5644,130000,104,3,3,1,2012,1,1,0,0,0,0,0,0,0,4.66
5645,110000,160,2,2,0,2023,1,1,1,0,0,0,0,0,0,1.46
5646,165000,172,4,4,1,2009,1,1,1,0,0,1,0,0,0,2.71
5647,69000,79,2,3,0,2019,1,0,0,0,0,0,0,0,0,1.46
5648,116406,58,2,2,0,2023,1,0,0,0,0,0,1,0,0,4.49
5649,159000,83,2,2,1,2013,1,1,1,0,0,0,1,0,0,5.0
5650,190000,110,3,3,0,2022,1,1,1,0,1,1,0,0,0,4.76
5651,165000,79,2,3,1,2020,1,1,0,0,1,0,0,0,0,4.49
5652,84000,77,2,3,0,2020,1,1,1,0,0,0,0,0,0,2.8
5653,54167,50,1,2,0,2017,1,1,1,0,1,0,0,0,0,2.36
5654,100000,132,2,4,0,2023,1,1,1,0,0,0,0,0,0,3.13
5655,73000,66,2,2,0,2011,1,1,1,0,0,0,0,0,0,1.51
5656,115000,70,2,3,1,2016,1,1,0,0,0,0,0,0,0,4.27
5657,75000,120,3,3,0,2023,1,1,1,0,0,0,0,0,0,1.46
5658,229000,200,4,4,1,2016,1,1,0,0,1,0,0,0,0,4.95
5659,145000,82,2,2,0,2021,1,1,1,1,1,0,0,0,0,5.0
5660,210000,131,3,4,1,2018,1,1,0,0,0,0,0,0,0,4.95
5661,95000,81,2,3,0,2013,1,0,0,0,0,0,0,0,0,3.21
5662,95000,81,2,3,0,2013,1,0,0,0,0,0,0,0,0,3.21
5663,95000,81,2,3,0,2013,1,0,0,0,0,0,0,0,0,3.21
5664,95000,81,2,3,0,2013,1,0,0,0,0,0,0,0,0,3.21
5665,174324,164,2,4,0,2013,1,1,1,1,1,0,0,1,0,5.0
5666,170000,110,2,3,1,1993,1,1,1,1,1,0,0,1,0,4.76
5667,199000,131,2,2,1,2012,1,1,1,1,1,0,0,0,0,5.0
5668,180000,160,2,4,0,2013,1,1,0,0,0,0,0,0,0,3.22
5669,90000,94,2,3,0,2023,1,1,0,0,0,0,0,0,0,2.8
5670,195000,118,2,2,1,2006,1,1,1,1,1,0,0,1,0,5.0
5671,139000,87,2,3,0,2023,1,1,1,1,0,1,1,1,1,4.4
5672,205000,115,3,3,1,2023,1,1,0,0,0,0,0,1,0,4.59
5673,220000,124,2,2,1,2004,1,1,0,0,1,1,0,0,0,5.0
5674,200000,117,2,3,1,2010,1,1,1,1,0,0,0,0,0,4.59
5675,169000,114,3,3,0,2014,1,1,1,0,1,0,0,0,0,4.49
5676,139000,87,3,3,0,2023,1,1,1,1,0,1,1,1,1,4.4
5677,190000,89,2,2,0,1992,1,0,0,0,0,1,0,0,0,5.0
5678,199000,140,2,3,0,2011,1,0,0,0,0,0,0,1,0,4.59
5679,109350,81,2,2,0,2023,1,1,1,0,0,0,0,0,0,4.59
5680,135000,74,1,2,1,2007,1,1,1,0,0,0,0,0,0,4.59
5681,225000,202,3,3,1,2008,1,1,0,1,1,0,0,1,0,4.66
5682,126373,86,3,3,0,2013,1,0,1,0,0,0,0,0,0,4.66
5683,115000,70,2,3,1,2016,1,1,0,0,0,0,0,0,0,4.27
5684,135000,76,2,3,1,2013,1,1,1,1,1,0,1,0,0,4.4
5685,240000,116,2,3,1,2006,1,1,0,1,0,1,1,0,0,5.0
5686,80000,90,2,3,1,2014,1,0,1,0,1,1,0,1,0,3.13
5687,239000,125,2,3,0,2012,1,1,0,0,0,0,0,0,0,4.95
5688,118649,65,2,3,0,2016,1,0,0,0,0,0,0,0,0,4.27
5689,155000,91,2,3,1,2023,1,1,1,0,0,0,0,0,0,4.95
5690,130000,80,2,3,0,2023,1,1,0,0,0,0,0,0,0,4.49
5691,112000,64,2,2,0,2023,1,0,0,0,0,0,0,0,0,4.59
5692,129340,129,2,3,1,2022,1,1,0,0,1,0,0,1,0,3.21
5693,189000,110,2,2,1,2014,1,0,0,0,0,1,1,0,0,5.0
